alias,BirAHeh2Ssh1_+CHX_7minBiotin_input,BirAHeh2Ssh1_+CHX_7minBiotin_pulldown,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_input,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_pulldown,BirA_+CHX_2minBiotin_input,BirA_+CHX_2minBiotin_pulldown,BirAmVenusSsh1_+CHX_2minBiotin_input,BirAmVenusSsh1_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_2minBiotin_input,BirAmVenusUbc6_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_7minBiotin_input,BirAmVenusUbc6_+CHX_7minBiotin_pulldown,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_input,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_input,sec63mVenusBirA_+CHX_7minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_replicate_input,sec63mVenusBirA_+CHX_7minBiotin_replicate_pulldown,sec63mVenusBirA_-CHX_1minBiotin_input,sec63mVenusBirA_-CHX_1minBiotin_pulldown,sec63mVenusBirA_-CHX_3minBiotin_input,sec63mVenusBirA_-CHX_3minBiotin_pulldown,sec63mVenusBirA_-CHX_5minBiotin_input,sec63mVenusBirA_-CHX_5minBiotin_pulldown,sec63mVenusBirA_-CHX_7minBiotin_input,sec63mVenusBirA_-CHX_7minBiotin_pulldown,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_pulldown,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown,systematic_name,description,short_description
SHM1,212.229422328,80.4602277714,135.211250001,54.1429374762,256.467055024,238.654530568,236.074345664,174.895987902,263.161958187,125.577047496,243.290716197,100.738004351,175.786325203,115.095953488,229.269718258,77.9286546082,239.503187717,90.5239294746,224.466884685,144.443078442,230.70351259,192.937943518,239.381073524,210.040786049,228.687472086,212.961430229,225.575055673,104.399228917,56.2516955572,28.555130463,YBR263W,"Mitochondrial serine hydroxymethyltransferase; converts serine to glycine plus 5,10 methylenetetrahydrofolate; involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis; reverse reaction generates serine",Mitochondrial serine hydroxymethyltransf...
PPS1,7.87828310792,3.4866942192,11.1172836988,5.34035231881,6.58236660865,5.96841756098,8.05159691908,6.00381240839,6.62983522289,4.80442806685,7.9370825381,4.32283376927,11.7183247106,7.19029078555,7.2253440357,8.04368622611,8.10059022134,7.82961331846,6.02187063945,3.30139910174,5.85029453358,5.51805567141,6.72462028469,5.37910662375,6.83382170443,5.26850700097,7.9398843773,4.97425928032,8.57549289417,5.35772369186,YBR276C,"Protein phosphatase; has specificity for serine, threonine, and tyrosine residues; has a role in the DNA synthesis phase of the cell cycle",Protein phosphatase; has specificity for...
SNF5,21.3541464421,6.04124631437,26.9716773651,10.331689788,19.7547183058,18.8949609743,21.3146124793,13.8654179516,18.9204280026,8.40888528002,20.8680497329,9.90688877358,24.0057131993,13.9214653409,20.2773237097,11.9172287473,21.5082756305,13.3250793056,19.5740305068,12.3594299842,19.2001667978,12.7525119037,18.8772580804,16.3726648426,18.96712773,17.0181185103,18.2721743843,10.2506365188,26.5117403677,15.2367871519,YBR289W,Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions,Subunit of the SWI/SNF chromatin remodel...
PAU24,0.440808495325,0.0,0.0688755806055,0.0668081880548,0.163262134759,0.116805213296,0.263526117926,0.0,0.0,0.228794893983,0.0593060358855,0.0,0.258354725492,0.0,0.0,0.0,0.0427360019775,0.0,0.155291449793,0.0,0.199952729455,0.0,0.146898007584,0.123550826671,0.0,0.0,0.0,0.0,0.0,0.0,YBR301W,"Cell wall mannoprotein; has similarity to Tir1p, Tir2p, Tir3p, and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions, completely repressed during aerobic growth",Cell wall mannoprotein; has similarity t...
YCL002C,12.4844517575,29.3276885561,15.3397717411,33.7441902915,11.3924122501,7.64387741949,9.24204993855,21.0088166923,8.32570292086,26.71909614,10.9784687306,22.2478516861,10.5552315587,21.7683348023,10.2751814663,28.0836159446,10.5378297466,25.9454861128,6.23222946862,16.1268980639,6.65101728375,12.0158130089,8.60406796212,9.38075649117,7.27989037827,8.52380714632,9.60508576838,35.4016935266,16.0149524565,27.4567929666,YCL002C,Putative protein of unknown function; YCL002C is not an essential gene,Putative protein of unknown function; YC...
LEU2,0.389682761164,4.64716822801,10.8683779193,3.54357950888,395.852081339,415.445422322,0.0,0.0,0.0,0.0,4.18765606268,1.35621390971,0.0,0.0,0.0,0.0,2.57844448095,2.47210804685,0.0,0.0,0.198857098061,0.170809900689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YCL018W,Beta-isopropylmalate dehydrogenase (IMDH); catalyzes the third step in the leucine biosynthesis pathway; can additionally catalyze the conversion of &#946;-ethylmalate into &#945;-ketovalerate,Beta-isopropylmalate dehydrogenase (IMDH...
MXR2,62.4685408519,25.8744875068,65.8522928317,32.6776965251,61.574452482,72.3679567344,62.2600553051,40.8248747595,66.2946409233,25.3380650387,61.1908621209,29.8252126753,75.5030738017,39.6764578679,57.9491142035,43.4452240499,56.4784515354,43.6572024913,54.6510092697,43.3311480538,52.7763367794,48.8197856834,52.7816990232,57.1634075616,53.6579858607,55.2916877122,53.9641988481,24.7799788295,88.0841773667,57.4646322637,YCL033C,Methionine-R-sulfoxide reductase; involved in the response to oxidative stress; protects iron-sulfur clusters from oxidative inactivation along with MXR1; involved in the regulation of lifespan,Methionine-R-sulfoxide reductase; involv...
POF1,27.1032611002,10.8893434697,33.390073816,13.5344249117,23.2938372205,20.3944946198,23.239870473,15.3074810897,19.7788532176,11.0015316774,24.9641707017,11.8834378408,31.2609217845,17.3195879905,25.7069112496,16.2031888069,23.1434243413,16.934033034,22.1565996215,15.7717509079,19.465756434,17.3125849261,20.0326774772,16.5079197369,18.8248116016,17.8167089657,22.0493909447,12.2055371655,48.7721448195,27.7278688821,YCL047C,ATPase involved in protein quality control and filamentation pathways; interacts physically with Kss1p and suppresses the filamentation defect of a kss1 deletion; also interacts with Ubc7p,ATPase involved in protein quality contr...
ADF1,30.3901577765,8.0425704375,25.8739928212,12.915265694,23.4300147348,27.5108874115,40.6554918431,26.013989963,42.363543752,15.4516365611,32.4423325236,21.5732631218,14.3945639845,10.5988973683,46.6958153222,32.5818419675,33.984662633,27.1180081275,26.3500698865,26.7544646704,27.176365971,24.4670286525,40.6750334301,36.5049593687,35.9718715263,29.6705597594,26.7578519519,11.9379308863,18.3255630757,14.2301813246,YCL058W-A,Transcriptional repressor encoded by the FYV5 antisense strand; negatively regulates transcription of FYV5 by binding to the promoter on the sense strand,Transcriptional repressor encoded by the...
ADP1,50.7324740376,260.242691702,66.6665671533,383.850458566,44.5768740913,40.6214368855,48.4033196263,148.096708797,40.9062453651,221.506641891,45.6496170522,244.069733694,59.5803004344,236.182569621,45.0930256091,178.281096685,45.2192364754,183.311390496,42.8397780499,243.857868801,45.0461681992,160.245228992,38.7186082326,91.3375681014,37.7952998817,74.9248490318,47.2165488949,235.885794279,86.0237978533,405.906712565,YCR011C,Putative ATP-dependent permease of the ABC transporter family,Putative ATP-dependent permease of the A...
YCR023C,12.578025059,32.0560881305,17.8283132633,48.9461592105,11.6694538515,8.66691396994,12.3330964473,26.0044053008,10.9433329655,35.2379533974,14.1199246817,32.236308121,14.7291262979,29.0879043084,15.3804818991,44.2167018996,13.5422035408,37.9554037807,9.75190990406,40.6967073302,12.6586107711,27.5118654213,12.3997620579,20.206207702,12.4315087453,17.152834259,12.1878328305,47.8733649447,13.1769192048,29.9312789972,YCR023C,Vacuolar membrane protein of unknown function; member of the multidrug resistance family; YCR023C is not an essential gene,Vacuolar membrane protein of unknown fun...
FEN1,259.19859725,1515.54557121,232.38187297,1121.49384714,292.637691513,252.108921957,243.994716986,719.405245291,234.15705065,1212.47333444,287.2497182,800.543844983,246.227066744,850.962209517,287.081793954,1011.93647433,289.704356572,796.037669169,247.139762199,631.521782602,262.505011776,465.025818793,271.35405442,384.383374428,280.688370907,361.070467691,259.546217369,1136.33902918,119.603321894,350.44203522,YCR034W,"Fatty acid elongase, involved in sphingolipid biosynthesis; acts on fatty acids of up to 24 carbons in length; mutations have regulatory effects on 1,3-beta-glucan synthase, vacuolar ATPase, and the secretory pathway; FEN1 has a paralog, ELO1, that arose from the whole genome duplication","Fatty acid elongase, involved in sphingo..."
BUD23,32.8114661285,11.6636016024,20.6829005998,10.7990755571,37.196504142,37.191811207,37.3872621725,33.3024410226,51.6894299363,21.9985631846,39.8538268618,20.9874753302,22.2306555109,17.197085483,37.9328074957,28.7106528875,35.8648977363,29.4955740992,37.8149583455,28.5125406107,32.8085585539,33.8353594784,45.8013044087,42.2234357294,41.3115825392,39.1057364329,40.6672751098,20.921616163,15.9207841652,10.7859300651,YCR047C,Methyltransferase; methylates residue G1575 of 18S rRNA; required for rRNA processing and nuclear export of 40S ribosomal subunits independently of methylation activity; diploid mutant displays random budding pattern,Methyltransferase; methylates residue G1...
HCM1,47.4276171782,14.1251867348,69.4191417881,24.7490064417,38.6716852197,44.6237459735,36.7612625742,22.3888354054,34.1972074596,15.8682248017,44.6072255468,22.5231694444,50.333932887,20.8293838655,45.3476421764,25.6024204167,40.9652348586,28.0770133169,35.6526650401,21.637432641,32.1376828132,29.5096885883,32.874608559,33.2737080633,34.2201708228,33.4923784674,32.8990936568,14.4001846878,59.1794797111,35.3761510521,YCR065W,"Forkhead transcription factor; drives S-phase specific expression of genes involved in chromosome segregation, spindle dynamics, and budding; suppressor of calmodulin mutants with specific SPB assembly defects; telomere maintenance role",Forkhead transcription factor; drives S-...
PAT1,76.8122992218,20.6638608153,73.3569273951,26.9669960796,78.941796679,81.7897174233,76.111828272,51.2262181922,76.8893886352,25.6967106465,75.3105205397,25.8834191936,79.3293153674,38.6758437912,71.9579586131,38.4286786896,74.10367718,39.8500270624,80.7182295467,45.0225582774,68.4765154255,58.8366965515,74.1292739643,67.3871661195,76.9969833688,74.2701690177,80.4177952367,33.756933574,53.7605159334,26.907288045,YCR077C,"Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission, maintenance of rDNA locus stability, and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation",Deadenylation-dependent mRNA-decapping f...
MSH3,11.8765782558,2.11493877887,13.22086603,4.47384415956,9.76480532209,9.59784876297,11.5266299633,6.71403853451,11.3904088202,4.65523974926,10.5154149578,4.02227901154,13.7771416919,6.31625081849,11.9296167854,5.60168474763,12.1496729441,5.21370521212,10.5206968101,6.48970391287,11.9369377835,8.0644156993,11.2494376581,8.52226738538,10.901664649,8.57185430702,8.58778243802,4.02239015761,15.4552225833,8.06682230455,YCR092C,"Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends, contains a PCNA (Pol30p) binding motif required for genome stability",Mismatch repair protein; forms dimers wi...
PAU3,0.0,0.131744963357,0.0,0.0,0.0,0.22613489294,0.0,0.145155110256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413684499142,0.0555273499754,0.0,0.206588907893,0.0,0.0,0.0,0.0,0.0,0.0,0.0680317891461,0.173276296408,0.3402965559,0.333005603787,YCR104W,Member of the seripauperin multigene family; encoded mainly in subtelomeric region; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme,Member of the seripauperin multigene fam...
RPT2,186.701245059,46.1922049085,189.713576362,90.0471447877,160.871815575,154.229190896,209.150576412,147.681219507,201.632660446,93.7936179025,152.93312438,83.1986914715,244.763075937,136.520811829,186.652038525,168.965519171,169.493702034,130.410788555,220.981489001,152.751692497,199.897760118,163.40939576,183.374184367,166.559175038,197.185303906,175.835527773,187.21963741,102.794785206,234.502505162,320.444350005,YDL007W,ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; required for normal peptide hydrolysis by the core 20S particle; N-myristoylation of Rpt2p at Gly2 is involved in regulating the proper intracellular distribution of proteasome activity by controlling the nuclear localization of the 26S proteasome,ATPase of the 19S regulatory particle of...
RPN4,46.3894946737,8.62573442521,66.9643763188,23.517276671,41.3567697289,45.5172868966,47.7265742082,31.174021483,35.8060418936,17.8226275496,38.9716631609,19.0016565079,60.4265169198,29.4503514344,33.6718664902,20.1569111331,41.1811738234,26.9682832178,35.4983663027,23.0318714881,40.0971152917,31.9479145062,34.415582834,28.9457548094,34.179153961,32.5510097771,53.6301948627,25.7280176592,203.281206129,114.903808591,YDL020C,Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses; relative distribution to the nucleus increases upon DNA replication stress,Transcription factor that stimulates exp...
GPR1,10.7622170068,39.9553509886,16.2433878729,47.9289361798,11.2958297247,10.7289599633,12.4722633537,34.3181168698,11.7912053284,52.2660619709,12.5786874285,41.8162241466,12.6358638827,39.0765669112,12.4695846185,40.0519674076,12.5410433933,37.3755815272,10.5961536211,56.7601836363,12.1170171286,37.6470802722,11.9685429255,27.2070857215,12.2609090003,21.647155579,12.6595466986,53.1808186252,19.0284541045,47.8599801286,YDL035C,"Plasma membrane G protein coupled receptor (GPCR); interacts with the heterotrimeric G protein alpha subunit, Gpa2p, and with Plc1p; sensor that integrates nutritional signals with the modulation of cell fate via PKA and cAMP synthesis",Plasma membrane G protein coupled recept...
STP4,5.15213693978,1.5295467882,7.07482287444,2.91316793758,2.6054210521,3.01921586937,2.69506447476,1.73579446862,2.97855803309,1.23421740952,4.4255889912,2.26735452397,3.42611960115,1.21858980437,4.30747580944,3.087358133,5.44641898638,4.03561777298,3.28102467481,2.71028017708,3.86509245086,2.92426021156,4.29233249404,3.19357848878,4.70988832609,4.83717037125,4.70746280933,1.99160449045,14.73652655,8.81485421789,YDL048C,"Protein containing a Kruppel-type zinc-finger domain; similar to Stp1p, Stp2p; predicted transcription factor; relative distribution to the nucleus increases upon DNA replication stress; STP4 has a paralog, STP3, that arose from the whole genome duplication",Protein containing a Kruppel-type zinc-f...
RPS29B,3126.18935948,1275.01255403,2206.03804672,1409.89601828,3039.18743166,3021.47382995,2567.79595917,1628.10996263,2992.24366631,1422.18612773,2713.45947322,2105.43515803,2210.70826364,1222.15704376,2676.11190965,2741.53555556,2560.46838555,2922.9276677,2182.80250019,2367.16456961,2193.61474394,2462.05226613,2498.70685938,2720.45298059,2378.22486015,2818.74609314,3158.57205665,1607.94293966,1197.99112047,876.941439781,YDL061C,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S29 and bacterial S14; RPS29B has a paralog, RPS29A, that arose from the whole genome duplication",Protein component of the small (40S) rib...
RXT3,37.4088838453,12.5187521742,62.6742851173,25.1731438794,30.1415882929,29.584276435,32.8533599243,22.7831126109,28.260618715,12.7773148486,37.3478285047,19.7909043385,38.7013040735,23.0594686059,39.3829049203,25.8662409995,36.4454171869,27.3428229008,27.4967051512,24.7836580114,29.4929371183,25.9820408439,23.9354682981,24.1494346593,26.4579545332,25.9696402344,29.990936912,15.2008787177,51.044483385,33.7337690262,YDL076C,Component of the Rpd3L histone deacetylase complex; involved in histone deacetylation; protein abundance increases in response to DNA replication stress,Component of the Rpd3L histone deacetyla...
LUC7,18.5914375421,4.6117278633,28.8998379587,15.3889045448,13.4771514162,14.6527326359,14.5342374017,7.75686134126,14.878970688,6.51554237809,14.4304483047,9.45444056221,20.0231326227,9.15455001996,14.3659490171,11.6463057927,15.8212753458,13.0064683967,11.9235150015,10.3858624251,10.5234307405,10.7727276989,10.2199876001,9.88725612524,10.3387187088,11.305228942,14.9727361167,7.29154226444,43.6881470878,25.7318754168,YDL087C,Essential protein associated with the U1 snRNP complex; splicing factor involved in recognition of 5' splice site; contains two zinc finger motifs; N-terminal zinc finger binds pre-mRNA; relocalizes to the cytosol in response to hypoxia,Essential protein associated with the U1...
DUN1,24.5217085252,5.76480294736,28.8235866169,9.62131455044,19.5011571607,22.412289929,22.6452959233,13.8305974,19.9216743477,10.0787220976,22.0430570312,11.1211123109,28.0691707272,13.294999616,22.9223042579,13.3364844754,22.6633456648,13.7401034471,19.5686253112,16.2263895712,21.8087298763,18.3599466401,19.1953871975,16.7987315942,19.9331225462,18.6433701229,19.4241871723,9.62926909735,33.410460792,17.0303514918,YDL101C,"Cell-cycle checkpoint serine-threonine kinase; required for DNA damage-induced transcription of certain target genes, phosphorylation of Rad55p and Sml1p, and transient G2/M arrest after DNA damage; Mec1p and Dun1p function in same pathway to regulate both dNTP pools and telomere length; also regulates postreplicative DNA repair",Cell-cycle checkpoint serine-threonine k...
ATG20,13.8873804651,3.83515051238,21.7952358022,6.87550959073,10.3440810415,10.9782820795,12.7185340924,8.76599689468,12.6994956181,5.08566702386,12.5597830964,4.97300230633,18.7655967318,8.64000148184,12.4638353223,5.99329565995,15.2064956622,9.10619089218,13.6442332352,7.93758611269,12.0738091,10.2130772768,10.284277098,10.0769579258,11.6172788115,11.0728125621,14.9332073331,7.26858138259,31.5797747075,16.4676409057,YDL113C,Sorting nexin family member; required for the cytoplasm-to-vacuole targeting (Cvt) pathway and for endosomal sorting; has a Phox homology domain that binds phosphatidylinositol-3-phosphate; interacts with Snx4p; potential Cdc28p substrate,Sorting nexin family member; required fo...
